scenario_id,split_type,category,list_price,buyer_target,seller_target,title,description,price_delta_pct,relative_price,title_token_count,description_length,data_completeness,price_confidence,has_images
train_00079,train,furniture,1750.0,1050.0,1750.0,Solid Wood large wedge desk & Hutch,"Please email, call, text at",0.4,14.0,7,27,1.0,True,True
train_00080,train,vehicles,3400.0,2584.0,3400.0,1999 CHEVY TAHOE 4X4,SUPER CLEAN!! THIS TRUCK IS NICE..CLEAN TITLE..SMOGGED AND REGISTERED..RUNS GREAT!! HAS 188K ORIG MILES..4 BRAND NEW TIRES AND WHEEL ALIGNMENT...CLEAN LEATHER INTERIOR..NO RIPS..JUST FULLY DETAILED..CARPET JUST SHAMPOOED AND LEATHER SEATS JUST CLEANED AND CONDITIONED .. WHICH IS HARD TO FIND NICE INTERIOR...4 WHEEL DRIVE..WORKS GREAT...HAS ALARM..HAS 13 INCH FOLD DOWN TV/DVD PLAYER..GREAT FOR TRIPS...TOW PACKAGE AND MORE...READY FOR SUMMER ROAD TRIPS!!,0.24,2.2834116856950972,4,456,1.0,True,True
train_00081,train,housing,1900.0,1748.0,1900.0,ABSW Apartments- Studio Available,"ABSW Studio Apartment Available,Located in Southside, Berkeley, historically and popularly known as the epicenter of college life at Cal. Take pleasure in outdoor activities at your convenience by being just blocks away from Underhill Field and the historic People's Park. Eat up at the nearby Berkeley dining commons -- Crossroads or Cafe 3 -- or visit the Durant Food Court located on Telegraph Ave for a wide variety of ethnic cuisines.,ABSW Apartments is the ideal place for students desiring that perfect mix of campus life and local social activities!,-Charming & classic architecture (originally built in 1931) -- Recently renovated!",0.08,0.8444444444444444,4,640,1.0,True,True
train_00082,train,furniture,145.0,87.0,145.0,COUCH/LOVE SEAT,"Bauhaun latta colored, micro fiber fabric couch and love seat set. Genty used, no dogs and non smokers.,Cash Only / no scams / must pick up",0.4,1.16,2,139,1.0,True,True
train_00083,train,furniture,45.0,41.0,45.0,Wood & Metal Coffee Table,"Shelf underneath. Wood top and shelf with metal trim, legs and wheels.",0.08888888888888889,0.36,5,70,1.0,True,True
train_00084,train,electronics,175.0,133.0,175.0,LeakSmart 3/4 in. Smart Water Valve w/ Smart home HUB,"Brand new LeakSmart 3/4 in. Smart Water Valve kit. It comes with:,1. Smart Home HUB (",0.24,1.75,10,85,1.0,True,True
train_00085,train,electronics,39.0,23.0,39.0,"GSM unlocked flipphone, like new in box (Samsung)","Push to Talk (hands free),Visor/belt clip",0.41025641025641024,0.39,8,41,1.0,True,True
train_00086,train,housing,1785.0,1356.0,1785.0,2 bed 1 bath 1750-1800 PLUS $500 towards your deposit,"**Move in special **,2 bedroom 1 bathroom,Centralized AC,Basketball court",0.24033613445378152,0.7933333333333333,10,73,1.0,True,True
train_00087,train,furniture,50.0,46.0,50.0,Moving Out Sale - Computer Table and Chair,Its a solid wood tan color computer table with swivel chair for sale. Its in good condition as shown in pics.,0.08,0.4,8,109,1.0,True,True
train_00088,train,electronics,320.0,192.0,320.0,iPhone 6 (ATT) 64GB,"Very good condition,Included wall charger,Wiped clean, ready for use",0.4,3.2,4,68,1.0,True,True
train_00089,train,furniture,395.0,237.0,395.0,Large dresser with mirror,"Beautiful 12 drawer French Provencial dresser with huge mirror. Space for All your clothes, and jewelry too.",0.4,3.16,4,108,1.0,True,True
train_00090,train,vehicles,3800.0,2280.0,3800.0,2006 Saturn ION Low Miles 66K,Runs and drives a great . Pass Smog . clean title . power doors locks . CD player Ac works . Low miles 66k .Call,0.4,2.552048354600403,6,112,1.0,True,True
train_00091,train,vehicles,3500.0,3220.0,3500.0,2007 FORD FOCUS ZX4 SES SEDAN / 148K MILES / AUTOMATIC / CLEAN TITLE,"Up for sale is my 2007 Ford Focus ZX4 SES sedan 4 doors / Automatic transmission and 4 cylinders engine 2.0L with timing chain.,Clean title in hand,runs and drives like new. car passed smog (certificate available for new owner). registration paid for 2018 JUNE,- 4 new Bridgestone tires with balance and alignment,- 4 new struts / front and rear complete with new springs,- new front brakes.",0.08,2.350570852921424,14,391,1.0,True,True
train_00092,train,vehicles,275.0,165.0,275.0,"Complete 5-Piece CycleOps Fluid Trainer Set - Trainer, Skewer, Riser,","Excellent Condition Complete 5-Piece CycleOPs Trainer Set - Just like new!,Only used a few times.,In perfect working condition - no damage, no wear!,Free local pick-up in Fairfield / Vacaville, CA,Possible meet-up in Sacramento / San Francisco areas.,1 - CycleOps Fluid Trainer:,Progressive resistance offer the widest resistance range and road-like feel.,Best-selling trainer in the USA.,2 - CycleOps Trainer Skewer:,Specifically designed for use with CycleOps trainers.,3 - CycleOps Climbing Riser Block:",0.4,0.18468770987239758,10,506,1.0,True,True
train_00093,train,electronics,10.0,9.0,10.0,Original Blackberry Stereo Headset (New),Brand New OEM Original Blackberry Stereo Headset with On/off Button (Hdw-13019),0.1,0.1,5,79,1.0,True,True
train_00094,train,furniture,40.0,30.0,40.0,Couch - REDUCED $40,"Brown corduroy couch - This is a great couch for a college student's apartment!,This is currently in our storage locker in Livermore.",0.25,0.32,4,133,1.0,True,True
train_00095,train,vehicles,350.0,210.0,350.0,Kids John Deere Pedal Tractor w/ Wagon (NEW),"John Deere Pedal Tractor w/ Wagon, Die Cast in mint condition. Your child will be over the moon riding this heavy durable tractor with heavy-duty chain system and oversized rubber tires. Comes with cute detachable rear wagon that can tow another child.",0.4,0.23505708529214236,8,252,1.0,True,True
train_00096,train,vehicles,10900.0,8284.0,10900.0,2011 Dodge Charger SXT,"2011 Dodge Charger V6 3.6L automatic transmission with new 20"" rims and tires with only 87000 miles salvage title only the roof dent and 3 windows was the reason made salvage I have pictures to probe everything still like new conditions runs excellent any question feel free to call any time or text to my cell phone",0.24,7.320349227669577,4,316,1.0,True,True
train_00097,train,electronics,90.0,82.0,90.0,Iphone 5 with 16MB unlocked,"purchased new Iphone 7 for kids so we need to sell our old iphone.,Ipone 5 is unlocked and can be used with any carrier using GSM or oversears in India. phone has a clean HMEI, factory unlocked.",0.08888888888888889,0.9,5,194,1.0,True,True
train_00098,train,vehicles,26800.0,16080.0,26800.0,2016 mercedes benz c300,"Im selling 2016 Mercedes Benz C300 1OWNER Automatic,Fully Loaded,",0.4,17.998656816655473,4,65,1.0,True,True
train_00099,train,housing,946.0,718.0,946.0,Parker Apartments - Now Accepting Below Market Rate Applications,"****,Parker is that thrill you feel when inspiration strikes. Perched proudly on Shattuck Avenue in,Berkeley, this collection of 155 carefully crafted, sustainably designed apartments offer immediate,access to music venues, boutique shopping, nightlife, green space, the Gourmet Ghetto, and",0.24101479915433405,0.42044444444444445,9,290,1.0,True,True
train_00100,train,electronics,13.0,9.0,13.0,Wireless Router Dlink N300 (DIR-655),"Excellent working condition,Gigabit Wireless Router",0.3076923076923077,0.13,5,51,1.0,True,True
train_00101,train,vehicles,3000.0,2760.0,3000.0,Rans Screamer recumbent tandem,"Rans Screamer Ult ST Yel STD,27 speed drive train with Sram X9 rear detailer and grip shifters",0.08,2.014775016789792,4,94,1.0,True,True
train_00102,train,housing,1400.0,840.0,1400.0,~~~STUDIO CHARM~~~,"*Private bath,*Fresh new look,* very near to Emeryville Bay Street,* West MAcArthur Bart 8 - 10 blocks away",0.4,0.6222222222222222,2,107,1.0,True,True
train_00103,train,vehicles,3250.0,2990.0,3250.0,04 Nissan Sentra==Super Fast,"Great engine and 6spd transmission, 2.5liter special SR package. Interior excellent and External Good shape. Stereo system is incredible. AC works great. Very low miles and super gas mileage. This is Sentra's high end sports car.",0.08,2.1826729348556078,4,229,1.0,True,True
train_00104,train,housing,2250.0,2070.0,2250.0,"Bottom Floor, 2 Bd/2 Bth, Large Patio! Close to downtown, W.C. area!","Unwind in Your New Home Call Now:,114 Sharene Lane, Walnut creek, CA, 94596, is a 2 Bedroom, 1 Bath, approximately 950 Sq. Ft.,Why look any more we have the Perfect home for you!!!Hurry they are going fast!! You will restore your energy so you can be doing the activities you enjoy. Make The Pines your next apartment home! Pets are also welcome!,- Private Patio,- Dishwasher,- Cable Ready,- Range (Electric/ Gas),- Air Conditioner (Window),- Heat (gas),- Microwave,- Large Closets",0.08,1.0,12,481,1.0,True,True
train_00105,train,housing,2250.0,1710.0,2250.0,All New Floors!! Washer/Dryer Down Town Danville,"Call Now -,Follow The Link Below:, is a 1 Bedroom, 1 Bath, approximately 700 Sq. Ft.,The Danville Park Apartments are located in Danville, CA. Danville Park is a community with a hard working staff that wants to make your experience here the best experience possible. Here at Danville Park we strive to provide a living environment like no other with our excellent selection of amenities. When visiting Danville Park Apartments we want you to feel at home and know that we care.",0.24,1.0,7,478,1.0,True,True
train_00106,train,furniture,225.0,207.0,225.0,IKEA Hopen Full Size Bed with mattress and night stand.,"Selling my Ikea Full Size Bed. The Bed is still in good condition, few marks and scratches.,I have a mattress that I've had for 6-7 years. It is still good condition.",0.08,1.8,10,166,1.0,True,True
train_00107,train,electronics,155.0,142.0,155.0,Sol Republic Wireless Bluetooth Headphones,"A2 Sound Engines with clear highs and detailed deep bass,Super-Power Wireless - Control Tracks Air from up to 150 feet away",0.08387096774193549,1.55,5,123,1.0,True,True
train_00108,train,vehicles,26800.0,16080.0,26800.0,2016 mercedes benz c300,"Im selling 2016 Mercedes Benz C300 1OWNER Automatic,Fully Loaded,",0.4,17.998656816655473,4,65,1.0,True,True
train_00109,train,electronics,150.0,114.0,150.0,Samsung gear S2 T-Mobile watch smart,"Samsung S2 gear with T-Mobile, no scratches and new leather straps small and large size. Works with iPhone and android",0.24,1.5,6,118,1.0,True,True
train_00110,train,furniture,400.0,304.0,400.0,Entertainment center/ Media center,Beautiful entertainment center/Media center. Three pieces... Oak with CD/DVD doors. Subfoofer compartment... speaker compartments... glass shelves to display your decorative pieces.,0.24,3.2,4,181,1.0,True,True
train_00111,train,vehicles,120.0,110.0,120.0,2009 DB Response + Toppeak Quick Track MTX,"Wheels are 26-in, 30-in from seat to pedal if the pedal is in the lowest rotation and seat is in lowest position.",0.08333333333333333,0.08059100067159167,8,113,1.0,True,True
train_00112,train,electronics,30.0,18.0,30.0,SMARTPHONE LEATHER BELT HOLSTER,"or email me at: rocksmith281@gmail for further information. I ONLY DO IN PERSON TRANSACTIONS, NO TRADES, CASH ONLY.,This stylish textured leather belt holster is big enough to accommodate the iPhone, Samsung, HTC, and many more. Features a felt lined interior for maximum protection, a solid metal clip and magnetic latch.,Specifications",0.4,0.3,4,337,1.0,True,True
train_00113,train,furniture,24.0,22.0,24.0,Pier 1 magazine rack,"~ Please include a PHONE # with replies ~,Pier 1 iron & rattan magazine holder, very sturdy as well as stylish!",0.08333333333333333,0.192,4,111,1.0,True,True
train_00114,train,furniture,300.0,228.0,300.0,Professional Office Furniture - Hutch,"We need to sell off some of our office furniture as we need to make some extra room. This is a very new piece fully assembled. We bought it from Coscto Furniture, 3 months back. Here's the link to the actual furniture.,",0.24,2.4,5,219,1.0,True,True
train_00115,train,housing,5395.0,4963.0,5395.0,"Spectacular executive home w/ chef's kitchen and pool, Trestle Glen","Available Now!,Year Lease",0.08007414272474514,2.397777777777778,10,25,1.0,True,True
train_00116,train,furniture,75.0,69.0,75.0,dining table,"Used dining table as pictured, plus a leaf to expand the size. Although the surface looks stained, a tablecloth solves that issue, and this table is sturdy.,As pictured, the table is 48"" round and you can put four chairs around it. If you add the leaf, the table becomes 6' x 4' oval you can easily put six seats around, we've managed eight seats around it at times.",0.08,0.6,2,366,1.0,True,True
train_00117,train,furniture,1000.0,920.0,1000.0,"West Elm Henry 96"" sofa couch new","I have a new West Elm Henry 96"" sofa couch in Tweed, Salt + Pepper for sale. Bought it and it wasn't a good fit. It is brand new and never used.,Sample fabric is as shown in the picture.,Picture 1 - 6 is stock picture. Picture 7 and 8 is actual photo of the sofa / couch.,Specs:,Now available in Grand sizing, the Henry Sofa is a comfortable classic that's always in style. Each is crafted with hand-built frames, hand-finished upholstery and many recycled materials.",0.08,8.0,7,467,1.0,True,True
train_00118,train,housing,2695.0,1617.0,2695.0,"Sunny, Spacious & Garden Views","Large 2 bedroom apartment with private outside entry, fantastic garden views. Newly refinished hardwood floors throughout. Large kitchen with Santa Cecelia granite counter tops, electric stove, dishwasher, garbage disposal and new refrigerator. Formal dining area with pewter chandelier. Living room features built in cabinets and book shelves, large picture windows look into the garden areas. Custom tile work in bathroom. Good closet space throughout the apartment. Landscaped terraced gardens and trees compliment these quiet apartment homes.,On-site laundry. Parking and storage available. Owner pays for heat, water and garbage. Easy walking distance to Uptown Restaurants,19th Street BART station, Whole Foods, Lake Merritt, Piedmont Avenue, Grand Avenue Farmers Market. Sorry no pets and no Sec.8. Must have a good credit rating. This is a completely smoke-free property.,Currently there are two apartments available, each with 2 bedrooms.",0.4,1.1977777777777778,5,947,1.0,True,True
